baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000008838.19	2311.22250281904	0.0418670604892221	0.67869494617848	0.0616875972407965	0.950811617126408	0.990657262324879
ENSG00000008853.16	2665.66815966662	0.111264676570622	0.665434713873669	0.167205999703444	0.867207963798411	0.98074250652384
ENSG00000008869.11	653.58289769341	0.344039813755188	0.73424021405329	0.468565746155411	0.639380066259406	0.945072260873122
ENSG00000008952.16	540.097349051831	2.4446990349277	1.40700820400509	1.73751583535106	0.0822961613822634	0.574942807332506
ENSG00000008988.9	6217.6059265584	0.327224302359336	0.397048094126402	0.824142735351255	0.409858460304828	0.881058019235745
ENSG00000009307.15	4627.76289950344	0.0695055793097338	0.651752784891306	0.106644084875411	0.915071343314502	0.986712087993779
ENSG00000009335.17	1121.54118062901	0.110035145365688	0.533184871076418	0.206373345034235	0.836499290254863	0.976125430560511
ENSG00000009413.15	1340.94894162779	2.97789804537831	0.898838191101919	3.3130524212902	0.000922836813928339	0.052833406338538
ENSG00000009694.13	0.122272393123355	-3.01515033361368	4.29141041071674	-0.702601253444343	0.482304281149659	NA
ENSG00000009709.11	0	NA	NA	NA	NA	NA
ENSG00000009724.16	0	NA	NA	NA	NA	NA
ENSG00000009765.14	0	NA	NA	NA	NA	NA
ENSG00000009780.15	252.82521578407	2.00413661442725	2.02011598147822	0.992089876424185	NA	NA
ENSG00000009790.14	0	NA	NA	NA	NA	NA
ENSG00000009830.11	1045.61197320039	0.220070127763517	1.24927489675173	0.176158288568614	0.860169589176938	0.980004537420453
ENSG00000009844.15	1620.70300814784	-0.609617990011858	0.966589646643342	-0.63068955076114	0.528243532659836	0.914100477984856
ENSG00000009950.15	0	NA	NA	NA	NA	NA
ENSG00000009954.10	999.697691809623	0.24556325961248	1.22554679229233	0.200370366237233	0.841190933833776	0.97678804432625
ENSG00000010017.12	1206.92975754448	0.126487002271381	0.852116158489145	0.148438685279305	0.881996571786491	0.981763862064639
ENSG00000010030.13	38.007051706892	-3.89159974678675	3.0310972956444	-1.28389139879438	0.199179957195749	0.749265624085183
ENSG00000010072.15	128.121044940515	-0.156173139226074	1.72492301197319	-0.0905391940057794	0.927858749519659	0.988709141568252
ENSG00000010165.19	391.742388698506	2.55300630670364	1.64857452644241	1.54861443371504	0.121474434112291	0.647823610853851
ENSG00000010219.13	5198.72773576566	0.0475862302165157	0.51024422167749	0.093261673909937	0.925695679126517	0.988709141568252
ENSG00000010244.18	8129.47882767293	0.639373919644582	0.401889526402637	1.59091958769789	0.111627673729256	0.629122799258448
ENSG00000010256.10	6353.46480189402	-0.35471689631407	0.490296290509976	-0.723474566664813	0.469388374100051	0.897821314464378
ENSG00000010270.13	509.638347390362	0.630712925765589	1.21739166628924	0.518085463561681	0.604398641965464	0.939637301775903
ENSG00000010278.12	1048.30037764377	-0.982609988245143	1.0883145602473	-0.902873143608282	0.366593225689619	0.869127254973235
ENSG00000010282.14	308.542167651978	-1.55779631014008	1.34223318372027	-1.16060035546307	0.245804460819606	0.796059545594417
ENSG00000010292.12	661.549979955831	0.23368748140793	1.0555701149194	0.221385086698644	0.824792603450847	0.974091143063988
ENSG00000010295.19	281.116790856839	0.684098639702794	1.40614020376228	0.486508129041765	0.626606943200491	0.943540024238623
